_EventID_,_Latitude_,_Longitude_,_DepthMeters_,_Contributor_,_MagType_,_Magnitude_,_EventLocationName_,_Time_,ts,potential_blast,bix_potential_blasts
5005268,45.1704,-73.6472,16300,ANF,ML,1.9,"SOUTHERN QUEBEC, CANADA",2014-09-08T16:23:16,2014/09/08 12:23:16-04,0,1
5007448,38.1236,-80.4068,17400,ANF,ML,2.4,WEST VIRGINIA,2014-10-01T20:11:02,2014/10/01 16:11:02-04,0,1
5007491,41.4601,-77.3849,7700,ANF,ML,2.1,PENNSYLVANIA,2014-10-07T18:46:32,2014/10/07 14:46:32-04,0,1
5007504,37.4304,-81.9928,4300,ANF,ML,2.2,WEST VIRGINIA,2014-10-09T14:33:47,2014/10/09 10:33:47-04,0,1
5007507,38.0765,-81.9575,5300,ANF,ML,2.2,WEST VIRGINIA,2014-10-09T20:07:24,2014/10/09 16:07:24-04,0,1
5007526,41.4373,-77.3829,14900,ANF,ML,2.3,PENNSYLVANIA,2014-10-13T18:55:14,2014/10/13 14:55:14-04,0,1
usp0000vcp,41.075,-74.202,5000,NEIC,,2.9,"Greater New York area, New Jersey",1978-06-30T20:13:43.600Z,1978/06/30 16:13:43-04,0,0
usp000g1gx,41.337,-74.463,7000,NEIC,md,1.9,New York,2008-03-15T01:18:44.000Z,2008/03/14 21:18:44-04,0,0
4766937,37.6488,-81.2447,700,ANF,ML,2.3,WEST VIRGINIA,2014-03-22T22:33:45,2014/03/22 18:33:45-04,1,1
4223486,38.0372,-80.535,1500,ANF,ML,3,WEST VIRGINIA,2013-01-18T21:21:32,2013/01/18 16:21:32-05,0,1
4223560,38.0829,-80.5318,1200,ANF,ML,3,WEST VIRGINIA,2013-01-23T21:39:03,2013/01/23 16:39:03-05,0,1
4225494,38.2843,-81.6398,1500,ANF,ML,2.3,WEST VIRGINIA,2013-03-15T21:14:01,2013/03/15 17:14:01-04,0,1
4310968,44.815,-74.5174,1400,ANF,ML,2.3,NEW YORK,2013-04-17T15:50:33,2013/04/17 11:50:33-04,0,1
4369614,38.1,-81.9588,1300,ANF,ML,2.3,WEST VIRGINIA,2013-05-31T15:14:44,2013/05/31 11:14:44-04,0,1
4813106,40.3363,-74.8459,500,ANF,ML,1.9,NEW JERSEY,2014-04-29T17:00:02,2014/04/29 13:00:02-04,1,1
4766981,37.8299,-82.1722,600,ANF,ML,2.4,WEST VIRGINIA,2014-03-26T20:25:35,2014/03/26 16:25:35-04,1,1
4808381,37.9163,-81.8719,800,ANF,ML,2.4,WEST VIRGINIA,2014-05-02T17:26:41,2014/05/02 13:26:41-04,1,1
4223538,38.2683,-81.5848,11100,ANF,ML,2.9,WEST VIRGINIA,2013-01-22T21:58:44,2013/01/22 16:58:44-05,1,1
4223555,38.0507,-81.6735,4500,ANF,ML,2.6,WEST VIRGINIA,2013-01-23T21:04:30,2013/01/23 16:04:30-05,1,1
4213040,37.1834,-81.7458,700,ANF,ML,3,WEST VIRGINIA,2012-07-27T21:53:44,2012/07/27 17:53:44-04,0,1
4820748,40.4679,-77.9086,9400,ANF,ML,1.8,PENNSYLVANIA,2014-07-22T15:35:03,2014/07/22 11:35:03-04,0,1
4820582,38.0228,-81.4483,600,ANF,ML,2.3,WEST VIRGINIA,2014-07-07T21:25:42,2014/07/07 17:25:42-04,1,1
4374037,37.2325,-81.481,300,ANF,ML,2.5,WEST VIRGINIA,2013-09-04T21:48:20,2013/09/04 17:48:20-04,1,1
4820598,37.7063,-81.9856,1300,ANF,ML,2.4,WEST VIRGINIA,2014-07-08T21:13:12,2014/07/08 17:13:12-04,1,1
5005221,37.8698,-81.2672,1400,ANF,ML,2.5,WEST VIRGINIA,2014-09-03T19:59:52,2014/09/03 15:59:52-04,1,1
5005409,37.9725,-81.5057,1500,ANF,ML,2.6,WEST VIRGINIA,2014-09-18T19:16:25,2014/09/18 15:16:25-04,1,1
usp0000vcq,41.076,-74.201,6000,NEIC,,2.2,"Greater New York area, New Jersey",1978-06-30T22:39:49.700Z,1978/06/30 18:39:49-04,0,0
usp0000vkq,39.924,-76.264,5000,NEIC,,3.1,Pennsylvania,1978-07-16T06:39:37.800Z,1978/07/16 02:39:37-04,0,0
usp0000w56,44.523,-74.508,1000,NEIC,,3.1,New York,1978-08-21T08:47:10.900Z,1978/08/21 04:47:10-04,0,0
usp0000ww6,39.974,-76.514,5000,NEIC,,3,Pennsylvania,1978-10-06T19:25:41.600Z,1978/10/06 15:25:41-04,0,0
4372556,38.0115,-81.4669,2700,ANF,ML,2.3,WEST VIRGINIA,2013-07-12T22:12:39,2013/07/12 18:12:39-04,1,1
4372452,37.9668,-82.2182,7800,ANF,ML,2,WEST VIRGINIA,2013-07-04T19:53:09,2013/07/04 15:53:09-04,1,1
4372580,37.8881,-81.2457,9000,ANF,ML,2.1,WEST VIRGINIA,2013-07-15T21:34:21,2013/07/15 17:34:21-04,1,1
4372531,37.7492,-82.0499,5600,ANF,ML,2.4,WEST VIRGINIA,2013-07-11T16:37:57,2013/07/11 12:37:57-04,1,1
4374361,37.76,-82.1337,800,ANF,ML,2.3,WEST VIRGINIA,2013-09-23T20:47:51,2013/09/23 16:47:51-04,1,1
5111751,40.1926,-80.9502,1500,ANF,ML,2.5,PENNSYLVANIA,2015-01-22T20:50:35,2015/01/22 15:50:35-05,1,1
usp0000yn5,44.819,-73.19,9000,NEIC,,2.5,Vermont,1979-01-29T06:35:46.200Z,1979/01/29 01:35:46-05,0,0
usp0000ynj,40.321,-74.264,5000,NEIC,,3.5,New Jersey,1979-01-30T16:30:52.100Z,1979/01/30 11:30:52-05,0,0
4374090,37.4622,-81.6032,300,ANF,ML,2.1,WEST VIRGINIA,2013-09-07T20:52:09,2013/09/07 16:52:09-04,1,1
4488583,39.7674,-79.8218,5800,ANF,ML,1.8,WEST VIRGINIA,2013-10-17T16:07:02,2013/10/17 12:07:02-04,1,1
4488652,37.8812,-81.2831,7600,ANF,ML,2.2,WEST VIRGINIA,2013-10-22T19:57:00,2013/10/22 15:57:00-04,1,1
usp0000yz8,40.803,-74.809,13000,NEIC,,2.9,New Jersey,1979-02-23T10:23:57.200Z,1979/02/23 05:23:57-05,0,0
usp00013xp,38.421,-82.881,10000,NEIC,,3.6,eastern Kentucky,1979-11-09T21:29:59.100Z,1979/11/09 16:29:59-05,0,0
5113619,37.9837,-81.6031,1200,ANF,ML,2.7,WEST VIRGINIA,2015-02-27T20:48:10,2015/02/27 15:48:10-05,1,1
usp00014sp,41.14,-73.69,5000,NEIC,md,2.5,New York,1979-12-30T14:15:11.600Z,1979/12/30 09:15:11-05,0,0
4813091,37.7536,-82.0312,500,ANF,ML,2.4,WEST VIRGINIA,2014-04-25T20:54:14,2014/04/25 16:54:14-04,1,1
usp000151t,41.309,-73.928,3000,NEIC,,2.9,New York,1980-01-17T10:13:16.100Z,1980/01/17 05:13:16-05,0,0
usp00015um,40.188,-75.157,5000,NEIC,,3.5,"Greater Philadelphia area, Pennsylvania",1980-03-05T17:06:54.500Z,1980/03/05 12:06:54-05,0,0
usp00015yh,40.155,-75.103,5000,NEIC,,3.7,"Greater Philadelphia area, Pennsylvania",1980-03-11T06:00:26.000Z,1980/03/11 01:00:26-05,0,0
4374455,37.2137,-81.5617,1000,ANF,ML,2.3,WEST VIRGINIA,2013-09-28T22:44:24,2013/09/28 18:44:24-04,1,1
5115005,37.8339,-81.3595,1200,ANF,ML,2.3,WEST VIRGINIA,2015-03-21T17:54:53,2015/03/21 13:54:53-04,1,1
4808558,37.5046,-82.0864,200,ANF,ML,2.7,WEST VIRGINIA,2014-05-20T21:44:47,2014/05/20 17:44:47-04,1,1
5006097,37.3274,-81.9191,700,ANF,ML,2.5,WEST VIRGINIA,2014-08-05T20:15:18,2014/08/05 16:15:18-04,1,1
4372512,37.7357,-82.051,300,ANF,ML,2.3,WEST VIRGINIA,2013-07-10T16:42:17,2013/07/10 12:42:17-04,1,1
5005367,37.9899,-82.1057,300,ANF,ML,2.2,WEST VIRGINIA,2014-09-15T19:50:11,2014/09/15 15:50:11-04,1,1
4815672,37.7587,-81.9953,400,ANF,ML,2.8,WEST VIRGINIA,2014-06-18T16:17:56,2014/06/18 12:17:56-04,1,1
5110275,37.5987,-82.3986,300,ANF,ML,2.4,WEST VIRGINIA,2014-11-06T19:50:45,2014/11/06 14:50:45-05,1,1
4820523,40.3232,-74.8893,200,ANF,ML,1.8,NEW JERSEY,2014-07-01T19:00:02,2014/07/01 15:00:02-04,1,1
4820574,37.7331,-82.0193,100,ANF,ML,2.2,WEST VIRGINIA,2014-07-07T16:46:10,2014/07/07 12:46:10-04,1,1
5110346,37.5664,-82.0309,300,ANF,ML,2.2,WEST VIRGINIA,2014-11-13T14:59:33,2014/11/13 09:59:33-05,1,1
4820847,37.234,-81.4919,400,ANF,ML,2.3,WEST VIRGINIA,2014-07-31T15:09:28,2014/07/31 11:09:28-04,1,1
usp0001h3y,38.241,-79.09,10000,NEIC,ml,2.1,Virginia,1981-11-23T13:14:50.990Z,1981/11/23 08:14:50-05,0,0
usp0001yuv,43.938,-74.258,12500,NEIC,mb,5.1,New York,1983-10-07T10:18:46.150Z,1983/10/07 06:18:46-04,0,0
4487878,37.5899,-82.3941,2500,ANF,ML,2.8,WEST VIRGINIA,2013-11-02T15:38:45,2013/11/02 11:38:45-04,1,1
5115002,38.0717,-81.3565,200,ANF,ML,2.6,WEST VIRGINIA,2015-03-20T20:17:42,2015/03/20 16:17:42-04,1,1
5007462,40.4339,-78.506,2000,ANF,ML,2,PENNSYLVANIA,2014-10-03T16:42:34,2014/10/03 12:42:34-04,0,1
4217775,37.459,-82.2314,1600,ANF,ML,2.2,WEST VIRGINIA,2012-09-24T21:18:23,2012/09/24 17:18:23-04,1,1
4223528,37.9665,-81.3348,1800,ANF,ML,2.3,WEST VIRGINIA,2013-01-22T14:08:20,2013/01/22 09:08:20-05,1,1
4372033,37.4432,-81.5171,1600,ANF,ML,2,WEST VIRGINIA,2013-08-16T19:24:32,2013/08/16 15:24:32-04,1,1
4766657,38.0444,-81.5405,1800,ANF,ML,2.2,WEST VIRGINIA,2014-03-04T21:25:32,2014/03/04 16:25:32-05,1,1
4371971,37.8015,-82.169,2300,ANF,ML,2.1,WEST VIRGINIA,2013-08-13T21:50:57,2013/08/13 17:50:57-04,1,1
5006208,41.4611,-77.3782,8700,ANF,ML,2.6,PENNSYLVANIA,2014-08-19T18:48:07,2014/08/19 14:48:07-04,1,1
4813013,41.4685,-77.365,7100,ANF,ML,2.2,PENNSYLVANIA,2014-04-14T18:54:51,2014/04/14 14:54:51-04,1,1
4813056,38.0514,-81.524,3200,ANF,ML,2.3,WEST VIRGINIA,2014-04-21T20:11:10,2014/04/21 16:11:10-04,1,1
4813068,44.3247,-73.6186,21400,ANF,ML,1.9,NEW YORK,2014-04-23T18:48:45,2014/04/23 14:48:45-04,1,1
4219251,37.4835,-82.1554,25700,ANF,ML,2.3,WEST VIRGINIA,2012-10-30T22:06:22,2012/10/30 18:06:22-04,1,1
4223554,37.8608,-81.7804,11100,ANF,ML,2.5,WEST VIRGINIA,2013-01-23T21:02:06,2013/01/23 16:02:06-05,1,1
usp00066h6,40.33,-76.037,5000,NEIC,mb,4.6,Pennsylvania,1994-01-16T01:49:16.210Z,1994/01/15 20:49:16-05,0,0
usp00066hb,40.321,-76.007,5000,NEIC,mblg,2.9,Pennsylvania,1994-01-16T05:14:32.300Z,1994/01/16 00:14:32-05,0,0
usp00066s2,40.195,-76.226,5000,NEIC,mblg,2.6,Pennsylvania,1994-01-18T01:43:31.810Z,1994/01/17 20:43:31-05,0,0
usp0006c78,40.312,-76.039,5000,NEIC,mblg,2.5,Pennsylvania,1994-05-07T05:31:35.970Z,1994/05/07 01:31:35-04,0,0
usp0006crb,40,-76.2,5000,NEIC,md,2.4,Pennsylvania,1994-05-18T05:18:55.000Z,1994/05/18 01:18:55-04,0,0
4370051,37.7342,-82.0472,12200,ANF,ML,2.7,WEST VIRGINIA,2013-06-29T15:39:19,2013/06/29 11:39:19-04,1,1
4310565,37.7466,-81.9334,12700,ANF,ML,2.6,WEST VIRGINIA,2013-02-23T19:16:25,2013/02/23 14:16:25-05,1,1
4310566,37.8866,-81.3493,14900,ANF,ML,2.5,WEST VIRGINIA,2013-02-23T19:54:27,2013/02/23 14:54:27-05,1,1
4225399,38.1144,-81.4019,3600,ANF,ML,2.3,WEST VIRGINIA,2013-03-09T18:44:33,2013/03/09 13:44:33-05,1,1
4225406,37.8096,-81.7568,5000,ANF,ML,2.1,WEST VIRGINIA,2013-03-09T21:01:39,2013/03/09 16:01:39-05,1,1
4225508,38.0416,-81.478,14400,ANF,ML,2.5,WEST VIRGINIA,2013-03-16T13:56:31,2013/03/16 09:56:31-04,1,1
4223602,38.2585,-81.5994,14200,ANF,ML,2.7,WEST VIRGINIA,2013-01-25T22:04:56,2013/01/25 17:04:56-05,1,1
4223630,38.3284,-81.0798,7600,ANF,ML,2.2,WEST VIRGINIA,2013-01-28T21:40:14,2013/01/28 16:40:14-05,1,1
4369858,38.1987,-81.7544,3500,ANF,ML,2.3,WEST VIRGINIA,2013-06-12T16:46:29,2013/06/12 12:46:29-04,1,1
4369291,38.0558,-81.6894,3000,ANF,ML,2.4,WEST VIRGINIA,2013-05-14T20:05:39,2013/05/14 16:05:39-04,1,1
4369307,38.0622,-81.4464,8500,ANF,ML,2.9,WEST VIRGINIA,2013-05-15T16:46:49,2013/05/15 12:46:49-04,1,1
4369313,37.4934,-82.4599,2600,ANF,ML,2.5,WEST VIRGINIA,2013-05-15T20:39:50,2013/05/15 16:39:50-04,1,1
4369336,37.9447,-81.4923,5400,ANF,ML,2.4,WEST VIRGINIA,2013-05-16T21:36:34,2013/05/16 17:36:34-04,1,1
4369361,38.0618,-81.3514,6300,ANF,ML,2.6,WEST VIRGINIA,2013-05-17T20:45:05,2013/05/17 16:45:05-04,1,1
4371933,38.042,-81.4796,8700,ANF,ML,2.2,WEST VIRGINIA,2013-08-10T17:49:19,2013/08/10 13:49:19-04,1,1
4372054,38.0051,-81.2542,13800,ANF,ML,2.4,WEST VIRGINIA,2013-08-17T17:32:43,2013/08/17 13:32:43-04,1,1
4311114,38.0391,-81.7011,8700,ANF,ML,2.4,WEST VIRGINIA,2013-04-29T14:31:45,2013/04/29 10:31:45-04,1,1
4311127,37.9737,-81.444,11500,ANF,ML,2.5,WEST VIRGINIA,2013-04-29T19:55:33,2013/04/29 15:55:33-04,1,1
4488753,43.3124,-73.6199,12100,ANF,ML,1.7,NEW YORK,2013-10-31T15:50:03,2013/10/31 11:50:03-04,1,1
4766624,37.4266,-82.4476,3700,ANF,ML,1.8,WEST VIRGINIA,2014-03-01T17:22:37,2014/03/01 12:22:37-05,1,1
4488758,38.069,-81.6888,3600,ANF,ML,2.2,WEST VIRGINIA,2013-10-31T18:42:40,2013/10/31 14:42:40-04,1,1
4487855,39.2891,-77.7965,14900,ANF,ML,2.1,VIRGINIA,2013-11-01T14:24:57,2013/11/01 10:24:57-04,1,1
4487909,38.0444,-81.353,8900,ANF,ML,2.6,WEST VIRGINIA,2013-11-04T21:04:31,2013/11/04 16:04:31-05,1,1
4488015,42.9982,-76.3634,7700,ANF,ML,2.4,NEW YORK,2013-11-12T16:20:55,2013/11/12 11:20:55-05,1,1
4488045,44.2941,-73.6236,14000,ANF,ML,1.8,NEW YORK,2013-11-14T17:03:44,2013/11/14 12:03:44-05,1,1
4488072,37.9361,-81.5524,5000,ANF,ML,2.5,WEST VIRGINIA,2013-11-15T22:00:39,2013/11/15 17:00:39-05,1,1
4812972,44.3436,-74.1187,8600,ANF,ML,1.8,NEW YORK,2014-04-09T17:40:04,2014/04/09 13:40:04-04,1,1
4766626,38.2085,-81.7606,1900,ANF,ML,2,WEST VIRGINIA,2014-03-01T18:21:08,2014/03/01 13:21:08-05,1,1
4808397,37.5068,-82.1149,7100,ANF,ML,2.2,WEST VIRGINIA,2014-05-03T17:50:47,2014/05/03 13:50:47-04,1,1
4374212,37.4494,-82.0935,4100,ANF,ML,2.2,WEST VIRGINIA,2013-09-14T17:40:21,2013/09/14 13:40:21-04,1,1
4815584,37.2501,-81.4857,6400,ANF,ML,2.8,WEST VIRGINIA,2014-06-07T20:36:11,2014/06/07 16:36:11-04,1,1
4813021,38.1118,-80.467,9100,ANF,ML,2.4,WEST VIRGINIA,2014-04-15T19:55:41,2014/04/15 15:55:41-04,1,1
4813028,39.889,-77.5182,6000,ANF,ML,2.2,VIRGINIA,2014-04-16T17:50:25,2014/04/16 13:50:25-04,1,1
4808376,43.0003,-76.3457,14900,ANF,ML,2.2,NEW YORK,2014-05-02T15:45:12,2014/05/02 11:45:12-04,1,1
4808380,37.9772,-81.4516,11900,ANF,ML,2.4,WEST VIRGINIA,2014-05-02T17:21:11,2014/05/02 13:21:11-04,1,1
4212980,37.9031,-81.5188,3100,ANF,ML,2.6,WEST VIRGINIA,2012-07-21T18:42:08,2012/07/21 14:42:08-04,1,1
4369378,37.8195,-82.157,400,ANF,ML,1.9,WEST VIRGINIA,2013-05-18T16:52:04,2013/05/18 12:52:04-04,1,1
5110442,39.5945,-81.4009,6400,ANF,ML,2.4,OHIO,2014-11-22T17:30:14,2014/11/22 12:30:14-05,0,1
4225515,38.4861,-80.5417,14900,ANF,ML,2.5,WEST VIRGINIA,2013-03-16T18:17:33,2013/03/16 14:17:33-04,1,1
4311011,37.7292,-82.0493,5000,ANF,ML,2.3,WEST VIRGINIA,2013-04-20T11:57:37,2013/04/20 07:57:37-04,1,1
4311100,37.5653,-82.3819,8400,ANF,ML,2.4,WEST VIRGINIA,2013-04-27T14:12:05,2013/04/27 10:12:05-04,1,1
4225567,37.824,-81.4974,13800,ANF,ML,2.7,WEST VIRGINIA,2013-03-20T20:18:59,2013/03/20 16:18:59-04,1,1
4488391,38.1102,-81.3622,9500,ANF,ML,2.1,WEST VIRGINIA,2013-10-04T20:38:16,2013/10/04 16:38:16-04,1,1
4808583,43.5329,-75.307,12900,ANF,ML,1.8,NEW YORK,2014-05-23T18:02:30,2014/05/23 14:02:30-04,1,1
4372113,37.8479,-81.7709,6900,ANF,ML,2.1,WEST VIRGINIA,2013-08-20T22:20:01,2013/08/20 18:20:01-04,1,1
4374074,38.0676,-81.715,1000,ANF,ML,2.3,WEST VIRGINIA,2013-09-06T21:09:56,2013/09/06 17:09:56-04,1,1
5005312,38.1812,-81.8342,1400,ANF,ML,1.9,WEST VIRGINIA,2014-09-11T22:38:46,2014/09/11 18:38:46-04,1,1
4374116,37.904,-81.2658,8900,ANF,ML,2.5,WEST VIRGINIA,2013-09-09T21:32:11,2013/09/09 17:32:11-04,1,1
4599455,38.0845,-81.6908,2100,ANF,ML,2.2,WEST VIRGINIA,2013-12-10T19:32:40,2013/12/10 14:32:40-05,1,1
4599469,38.0251,-81.6578,11500,ANF,ML,2.3,WEST VIRGINIA,2013-12-12T15:20:32,2013/12/12 10:20:32-05,1,1
4372061,37.7645,-81.9778,8900,ANF,ML,2.1,WEST VIRGINIA,2013-08-17T22:42:06,2013/08/17 18:42:06-04,1,1
4094911,37.6749,-82.5481,10800,ANF,ML,2.5,WEST VIRGINIA,2012-06-23T12:25:49,2012/06/23 08:25:49-04,1,1
4599470,38.0886,-81.6829,7200,ANF,ML,2.4,WEST VIRGINIA,2013-12-12T18:04:22,2013/12/12 13:04:22-05,1,1
ld60036003,45.0135,-74.1998333,8730,NEIC,ml,1.44,"8km SSW of Huntingdon, Canada",2014-06-03T08:29:12.280Z,2014/06/03 04:29:12-04,0,0
5111683,37.8041,-82.1037,200,ANF,ML,2.4,WEST VIRGINIA,2015-01-13T21:15:50,2015/01/13 16:15:50-05,1,1
4310550,37.8925,-81.7615,700,ANF,ML,2.5,WEST VIRGINIA,2013-02-21T23:12:44,2013/02/21 18:12:44-05,1,1
4599524,38.0732,-81.672,12900,ANF,ML,2.2,WEST VIRGINIA,2013-12-18T15:36:51,2013/12/18 10:36:51-05,1,1
4599538,42.5038,-73.8739,11100,ANF,ML,2.2,NEW YORK,2013-12-19T21:22:41,2013/12/19 16:22:41-05,1,1
4310559,37.8681,-81.7739,100,ANF,ML,2.6,WEST VIRGINIA,2013-02-22T21:43:20,2013/02/22 16:43:20-05,1,1
4225377,37.7652,-82.0516,400,ANF,ML,2.7,WEST VIRGINIA,2013-03-07T22:00:12,2013/03/07 17:00:12-05,1,1
4310609,37.9291,-81.6053,500,ANF,ML,2.5,WEST VIRGINIA,2013-02-27T20:23:48,2013/02/27 15:23:48-05,1,1
4221054,37.9723,-81.3528,1300,ANF,ML,3,WEST VIRGINIA,2012-12-19T21:32:05,2012/12/19 16:32:05-05,0,1
4225431,37.8882,-81.7575,200,ANF,ML,2.6,WEST VIRGINIA,2013-03-11T21:09:26,2013/03/11 17:09:26-04,1,1
4225538,37.7547,-82.0481,400,ANF,ML,2.5,WEST VIRGINIA,2013-03-18T21:12:22,2013/03/18 17:12:22-04,1,1
4599549,38.072,-81.3753,8500,ANF,ML,2.4,WEST VIRGINIA,2013-12-20T21:36:42,2013/12/20 16:36:42-05,1,1
4217652,38.0683,-81.6708,2300,ANF,ML,2.5,WEST VIRGINIA,2012-09-10T20:14:26,2012/09/10 16:14:26-04,1,1
4369911,37.2786,-81.7582,700,ANF,ML,2.5,WEST VIRGINIA,2013-06-18T16:53:13,2013/06/18 12:53:13-04,1,1
4767015,37.8313,-82.1416,1700,ANF,ML,2.6,WEST VIRGINIA,2014-03-28T20:05:59,2014/03/28 16:05:59-04,1,1
5115020,37.9984,-81.3935,100,ANF,ML,1.8,WEST VIRGINIA,2015-03-25T20:01:32,2015/03/25 16:01:32-04,1,1
5153967,41.463,-77.3571,300,ANF,ML,2.4,PENNSYLVANIA,2015-05-22T17:16:24,2015/05/22 13:16:24-04,1,1
4820691,38.2137,-81.8148,1400,ANF,ML,2.3,WEST VIRGINIA,2014-07-16T20:59:24,2014/07/16 16:59:24-04,1,1
4820784,43.0171,-76.3632,1400,ANF,ML,2.1,NEW YORK,2014-07-25T16:29:12,2014/07/25 12:29:12-04,1,1
4374405,41.4574,-77.3898,500,ANF,ML,2.9,PENNSYLVANIA,2013-09-25T20:59:45,2013/09/25 16:59:45-04,0,1
4374420,40.9683,-74.5673,400,ANF,ML,2,NEW JERSEY,2013-09-26T17:31:04,2013/09/26 13:31:04-04,0,1
4815657,37.7504,-81.9816,700,ANF,ML,2.3,WEST VIRGINIA,2014-06-16T21:13:00,2014/06/16 17:13:00-04,1,1
4310476,37.8738,-81.6288,2000,ANF,ML,2.3,WEST VIRGINIA,2013-02-15T20:09:45,2013/02/15 15:09:45-05,1,1
4310562,37.7547,-82.0108,1400,ANF,ML,2.7,WEST VIRGINIA,2013-02-22T22:13:10,2013/02/22 17:13:10-05,1,1
4369781,37.5163,-82.0801,1300,ANF,ML,2.2,WEST VIRGINIA,2013-06-05T20:36:11,2013/06/05 16:36:11-04,1,1
4371761,37.3548,-81.4058,1300,ANF,ML,2.6,WEST VIRGINIA,2013-08-01T19:57:57,2013/08/01 15:57:57-04,1,1
4371906,37.7369,-82.0957,1400,ANF,ML,2.5,WEST VIRGINIA,2013-08-08T20:53:45,2013/08/08 16:53:45-04,1,1
4310444,38.1099,-81.9724,11200,ANF,ML,2.5,WEST VIRGINIA,2013-02-13T20:18:41,2013/02/13 15:18:41-05,0,1
4310453,38.0617,-81.642,11200,ANF,ML,2.7,WEST VIRGINIA,2013-02-14T15:43:58,2013/02/14 10:43:58-05,0,1
5005240,43.3052,-73.6033,14600,ANF,ML,1.7,NEW YORK,2014-09-05T15:29:50,2014/09/05 11:29:50-04,1,1
5005265,43.0058,-76.3731,13900,ANF,ML,1.6,NEW YORK,2014-09-08T15:47:18,2014/09/08 11:47:18-04,1,1
4638460,37.4554,-82.1201,900,ANF,ML,2.1,WEST VIRGINIA,2014-01-21T22:09:38,2014/01/21 17:09:38-05,1,1
4766652,40.8136,-78.4597,900,ANF,ML,2.2,PENNSYLVANIA,2014-03-04T19:27:26,2014/03/04 14:27:26-05,1,1
4488018,41.4701,-77.3819,400,ANF,ML,2.8,PENNSYLVANIA,2013-11-12T19:37:16,2013/11/12 14:37:16-05,1,1
5111698,38.0946,-81.3493,7500,ANF,ML,2.5,WEST VIRGINIA,2015-01-15T20:44:55,2015/01/15 15:44:55-05,1,1
5111714,41.0013,-75.9051,4800,ANF,ML,2.2,PENNSYLVANIA,2015-01-19T17:32:29,2015/01/19 12:32:29-05,1,1
4310381,37.7578,-82.2463,3300,ANF,ML,2.3,WEST VIRGINIA,2013-02-07T22:14:29,2013/02/07 17:14:29-05,1,1
4310378,37.791,-82.0413,3600,ANF,ML,2.4,WEST VIRGINIA,2013-02-07T21:44:25,2013/02/07 16:44:25-05,1,1
5111712,38.129,-80.4611,4100,ANF,ML,2.5,WEST VIRGINIA,2015-01-17T20:58:19,2015/01/17 15:58:19-05,1,1
4310400,38.0882,-81.3798,9500,ANF,ML,2.4,WEST VIRGINIA,2013-02-09T18:49:03,2013/02/09 13:49:03-05,1,1
5110414,38.0733,-81.6806,1200,ANF,ML,2,WEST VIRGINIA,2014-11-19T20:48:09,2014/11/19 15:48:09-05,1,1
4310393,38.0702,-81.647,8600,ANF,ML,2.7,WEST VIRGINIA,2013-02-08T21:26:51,2013/02/08 16:26:51-05,1,1
4213014,38.0909,-81.6788,600,ANF,ML,2.9,WEST VIRGINIA,2012-07-25T20:22:37,2012/07/25 16:22:37-04,1,1
4213038,37.742,-82.0255,200,ANF,ML,2.6,WEST VIRGINIA,2012-07-27T20:48:31,2012/07/27 16:48:31-04,1,1
4213775,37.729,-82.299,800,ANF,ML,2.7,WEST VIRGINIA,2012-08-08T15:50:29,2012/08/08 11:50:29-04,1,1
4214020,37.8661,-81.7613,100,ANF,ML,2.8,WEST VIRGINIA,2012-08-27T20:12:26,2012/08/27 16:12:26-04,1,1
4310396,39.2071,-79.4208,15800,ANF,ML,2.7,WEST VIRGINIA,2013-02-08T23:35:13,2013/02/08 18:35:13-05,1,1
usp00017zn,43.561,-75.231,1000,NEIC,lg,3.5,New York,1980-06-06T13:15:52.000Z,1980/06/06 09:15:52-04,0,0
4217809,38.0889,-81.6664,900,ANF,ML,2.5,WEST VIRGINIA,2012-09-27T18:58:28,2012/09/27 14:58:28-04,1,1
usp0001ap5,38.176,-79.901,4000,NEIC,,2.8,Virginia,1980-11-05T21:48:14.700Z,1980/11/05 16:48:14-05,0,0
4374428,40.4762,-78.5399,700,ANF,ML,2,PENNSYLVANIA,2013-09-27T13:38:44,2013/09/27 09:38:44-04,0,1
4094636,37.791,-82.2837,100,ANF,ML,3,WEST VIRGINIA,2012-06-04T20:05:54,2012/06/04 16:05:54-04,0,1
4225274,38.0526,-81.6522,11600,ANF,ML,2.5,WEST VIRGINIA,2013-03-01T20:39:41,2013/03/01 15:39:41-05,1,1
4767699,40.8938,-78.2597,4500,ANF,ML,2,PENNSYLVANIA,2014-02-03T20:24:42,2014/02/03 15:24:42-05,1,1
4638533,38.0873,-81.6765,4100,ANF,ML,2.1,WEST VIRGINIA,2014-01-28T16:09:59,2014/01/28 11:09:59-05,1,1
4218994,38.0163,-81.6948,500,ANF,ML,2.9,WEST VIRGINIA,2012-10-05T18:35:14,2012/10/05 14:35:14-04,1,1
4767771,42.514,-73.8466,14000,ANF,ML,2.3,NEW YORK,2014-02-12T21:22:39,2014/02/12 16:22:39-05,1,1
usp0001eh8,45.108,-74.608,16000,NEIC,mblg,3.5,"Ontario-Quebec border region, Canada",1981-07-04T23:16:33.000Z,1981/07/04 19:16:33-04,0,0
usp000gjf0,40.054,-76.967,2000,NEIC,md,2,Pennsylvania,2008-10-05T22:36:48.140Z,2008/10/05 18:36:48-04,0,0
